YEAR	SITE	SITE_YR	PLOT_GL	Block	PLOT	GENO	ECOTYPE	TIME_SET	ADJ_FULL_JD	BIOMASS_AVG_Mg_ha	DLY7_PRCP_Totals	DLY7_TMAX_Avg	DLY7_TMIN_Avg	DLY7_Pen_PET	DLY14_PRCP_Totals	DLY14_TMAX_Avg	DLY14_TMIN_Avg	DLY14_Pen_PET	DLY30_PRCP_Totals	DLY30_TMAX_Avg	DLY30_TMIN_Avg	DLY30_Pen_PET	DLY60_PRCP_Totals	DLY60_TMAX_Avg	DLY60_TMIN_Avg	DLY60_Pen_PET	DLY90_PRCP_Totals	DLY90_TMAX_Avg	DLY90_TMIN_Avg	DLY90_Pen_PET	DLY120_PRCP_Totals	DLY120_TMAX_Avg	DLY120_TMIN_Avg	DLY120_Pen_PET	DLY150_PRCP_Totals	DLY150_TMAX_Avg	DLY150_TMIN_Avg	DLY150_Pen_PET	DLY180_PRCP_Totals	DLY180_TMAX_Avg	DLY180_TMIN_Avg	DLY180_Pen_PET	DLY210_PRCP_Totals	DLY210_TMAX_Avg	DLY210_TMIN_Avg	DLY210_Pen_PET	DLY240_PRCP_Totals	DLY240_TMAX_Avg	DLY240_TMIN_Avg	DLY240_Pen_PET	DLY270_PRCP_Totals	DLY270_TMAX_Avg	DLY270_TMIN_Avg	DLY270_Pen_PET	DLY365_PRCP_Totals	DLY365_TMAX_Avg	DLY365_TMIN_Avg	DLY365_Pen_PET
Y2017	MO	MO_17	MO.2F	MO.2	2F	Alamo	Lowlands	Harvest	MO117303	11.13665994	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3A	MO.3	3A	Kanlow	Lowlands	Harvest	MO117303	17.70596333	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3B	MO.3	3B	Liberty	Hybrids	Harvest	MO117303	10.20660536	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3C	MO.3	3C	CIR	Uplands	Harvest	MO117303	10.90810922	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3D	MO.3	3D	Alamo	Lowlands	Harvest	MO117303	13.27502443	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3E	MO.3	3E	Carthage	Hybrids	Harvest	MO117303	12.99236934	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.3F	MO.3	3F	Blackwell	Uplands	Harvest	MO117303	8.233533358	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4A	MO.4	4A	Blackwell	Uplands	Harvest	MO117303	10.32632012	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4B	MO.4	4B	Alamo	Lowlands	Harvest	MO117303	12.70349822	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4C	MO.4	4C	Kanlow	Lowlands	Harvest	MO117303	16.61526401	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4D	MO.4	4D	Carthage	Hybrids	Harvest	MO117303	14.00471912	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4E	MO.4	4E	Liberty	Hybrids	Harvest	MO117303	12.10615185	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.4F	MO.4	4F	CIR	Uplands	Harvest	MO117303	13.12109211	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5A	MO.5	5A	Liberty	Hybrids	Harvest	MO117303	10.6751588	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5B	MO.5	5B	Blackwell	Uplands	Harvest	MO117303	9.684411708	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5C	MO.5	5C	Alamo	Lowlands	Harvest	MO117303	11.73353277	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5D	MO.5	5D	Kanlow	Lowlands	Harvest	MO117303	17.57446537	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5E	MO.5	5E	CIR	Uplands	Harvest	MO117303	10.07873424	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	MO	MO_17	MO.5F	MO.5	5F	Carthage	Hybrids	Harvest	MO117303	11.55747636	0.25	13	0.571428571	135.1995103	11.43	17.54285714	4.428571429	141.4764846	97.79	20.37666667	8.996666667	138.9985212	117.6	24.02166667	11.265	157.9804396	194.56	24.97444444	12.63888889	156.9665063	310.89	26.38166667	14.39166667	164.9609399	392.43	26.83466667	14.82066667	170.2420711	475.23	26.46611111	14.38722222	166.8364363	708.68	25.56571429	13.4652381	162.8303652	778.51	24.15625	12.27458333	156.3043249	799.33	23.03	10.91925926	151.7702242	909.312	18.94789286	7.316032967	131.0102548
Y2017	TX	TX_17	TX.1A	TX.1	1A	Kanlow	Lowlands	Harvest	TX117324	13.39655677	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.1B	TX.1	1B	CIR	Uplands	Harvest	TX117324	4.067406583	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.1C	TX.1	1C	Liberty	Hybrids	Harvest	TX117324	6.733244275	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.1D	TX.1	1D	Carthage	Hybrids	Harvest	TX117324	7.476336669	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.1E	TX.1	1E	Alamo	Lowlands	Harvest	TX117324	17.42667123	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.1F	TX.1	1F	Blackwell	Uplands	Harvest	TX117324	5.857180305	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2A	TX.2	2A	Blackwell	Uplands	Harvest	TX117324	6.649428108	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2B	TX.2	2B	Carthage	Hybrids	Harvest	TX117324	5.834140617	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2C	TX.2	2C	Kanlow	Lowlands	Harvest	TX117324	12.1436809	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2D	TX.2	2D	Alamo	Lowlands	Harvest	TX117324	15.98777211	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2E	TX.2	2E	Liberty	Hybrids	Harvest	TX117324	6.268400606	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.2F	TX.2	2F	CIR	Uplands	Harvest	TX117324	4.754856371	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3A	TX.3	3A	Carthage	Hybrids	Harvest	TX117324	6.708511327	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3B	TX.3	3B	Liberty	Hybrids	Harvest	TX117324	7.457699043	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3C	TX.3	3C	Blackwell	Uplands	Harvest	TX117324	4.824858404	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3D	TX.3	3D	Kanlow	Lowlands	Harvest	TX117324	13.60273976	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3E	TX.3	3E	CIR	Uplands	Harvest	TX117324	4.02746894	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.3F	TX.3	3F	Alamo	Lowlands	Harvest	TX117324	17.58120623	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.4A	TX.4	4A	Alamo	Lowlands	Harvest	TX117324	22.0057045	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.4B	TX.4	4B	Blackwell	Uplands	Harvest	TX117324	5.207140373	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
Y2017	TX	TX_17	TX.4C	TX.4	4C	CIR	Uplands	Harvest	TX117324	4.20422885	0	24.43714286	12.62914286	143.0016201	12.55	21.82571429	12.14364286	109.080827	35.3	23.66533333	11.63456667	136.6878501	53.65	26.95716667	14.55833333	145.1383968	125.55	28.64622222	16.34555556	157.8231121	181.65	30.44825	18.121	174.0477306	191.4	31.45086667	19.077	183.1367232	230.6	31.60427778	19.50377778	185.4167394	282	31.1677619	18.89315714	185.8392441	557.6	30.51191667	18.35285	181.9690545	595.95	29.689	17.69714074	178.3992473	798.9	26.67705801	14.90185359	163.5223018
