Plot,Transect,Sampling Date,SPP6,Number,MeanWeight,TotWeight
PFCA 3,1,2019-06-27,AGRHYE,184,0.04116984126984127,7.5752507936507945
PFCA 3,1,2019-06-27,TRAOHI,1,3.368574523809524,3.368574523809524
PFCA 3,1,2019-06-27,VULOCT,14,0.40173333333333333,5.624266666666666
PFCA 3,1,2019-06-27,ALOCAR,1,0.2228,0.2228
PFCA 3,1,2019-06-27,JUNSPP,149,0.008396666666666667,1.2511033333333335
PFCA 3,8,2019-06-27,MYOVER,2,0.3651714285714286,0.7303428571428572
PFCA 3,8,2019-06-27,CARFES,26,0.8268,21.4968
PFCA 3,8,2019-06-27,AGRHYE,391,0.04116984126984127,16.09740793650794
PFCA 3,8,2019-06-27,JUNSPP,468,0.008396666666666667,3.92964
PFCA 3,8,2019-06-27,LEPVIR,1,0.4684666666666667,0.4684666666666667
PFCA 3,8,2019-06-27,TRAOHI,1,3.368574523809524,3.368574523809524
TP,7,2019-06-27,SPHOBT,1,0.3955190476190476,0.3955190476190476
TP,7,2019-06-27,UNKFRB15,1,,
TP,7,2019-06-27,TRIPER,7,0.031640600000000005,0.22148420000000002
TP,7,2019-06-27,CARBUS,14,2.4875442857142858,34.82562
TP,7,2019-06-27,PENDIG,1,0.26892472222222236,0.26892472222222236
TP,7,2019-06-27,PLAVIR,5,0.3989142857142857,1.9945714285714287
TP,7,2019-06-27,SILANT,9,0.09976,0.89784
TP,7,2019-06-27,AGRHYE,4,0.04116984126984127,0.1646793650793651
TP,6,2019-06-27,SPHOBT,13,0.3955190476190476,5.141747619047619
TP,6,2019-06-27,PLAVIR,12,0.3989142857142857,4.786971428571428
TP,6,2019-06-27,AGRHYE,3,0.04116984126984127,0.12350952380952382
TP,6,2019-06-27,CARBIC,3,1.287639558333334,3.862918675000002
TP,6,2019-06-27,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,2,2019-06-27,SPHOBT,1,0.3955190476190476,0.3955190476190476
TP,2,2019-06-27,CARFES,2,0.8268,1.6536
TP,2,2019-06-27,POAPRA,95,0.2459279172857143,23.36315214214286
TP,2,2019-06-27,AGRHYE,271,0.04116984126984127,11.157026984126984
TP,2,2019-06-27,CARBUS,3,2.4875442857142858,7.462632857142857
TP,2,2019-06-27,VULOCT,20,0.40173333333333333,8.034666666666666
TP,1,2019-06-27,MYOVER,3,0.3651714285714286,1.0955142857142857
TP,1,2019-06-27,CARBUS,3,2.4875442857142858,7.462632857142857
TP,1,2019-06-27,AGRHYE,192,0.04116984126984127,7.904609523809524
TP,1,2019-06-27,SPHOBT,27,0.3955190476190476,10.679014285714285
TP,1,2019-06-27,CARFES,1,0.8268,0.8268
TP,1,2019-06-27,POAPRA,14,0.2459279172857143,3.4429908420000004
TP,1,2019-06-27,VERSPP,2,1.0889,2.1778
TP,1,2019-06-27,DICLAN,14,0.2403836666666667,3.3653713333333335
TP,1,2019-06-27,JUNSPP,3885,0.008396666666666667,32.621050000000004
TP,10,2019-06-27,CARBUS,3,2.4875442857142858,7.462632857142857
TP,10,2019-06-27,LOBSPI,16,0.0352,0.5632
TP,10,2019-06-27,AGRHYE,38,0.04116984126984127,1.5644539682539684
TP,10,2019-06-27,DICLAN,11,0.2403836666666667,2.6442203333333336
TP,10,2019-06-27,VIOSAG,1,0.5324,0.5324
TP,9,2019-06-27,AGRHYE,108,0.04116984126984127,4.446342857142858
TP,9,2019-06-27,SPHOBT,19,0.3955190476190476,7.514861904761904
TP,9,2019-06-27,CARDSP,1,0.0965,0.0965
TP,9,2019-06-27,RUBSPP,3,2.70238,8.10714
TP,9,2019-06-27,CARFES,35,0.8268,28.938
TP,9,2019-06-27,CARBUS,5,2.4875442857142858,12.437721428571429
TP,8,2019-06-27,RUBSPP,1,2.70238,2.70238
TP,8,2019-06-27,CARFES,1,0.8268,0.8268
TP,8,2019-06-27,MYOVER,1,0.3651714285714286,0.3651714285714286
TP,8,2019-06-27,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,8,2019-06-27,TRIPER,11,0.031640600000000005,0.34804660000000004
TP,8,2019-06-27,AGRHYE,3,0.04116984126984127,0.12350952380952382
TP,5,2019-06-27,SPHOBT,21,0.3955190476190476,8.3059
TP,5,2019-06-27,MYOVER,1,0.3651714285714286,0.3651714285714286
TP,5,2019-06-27,POAPRA,15,0.2459279172857143,3.6889187592857144
TP,5,2019-06-27,AGRHYE,312,0.04116984126984127,12.844990476190477
TP,5,2019-06-27,CARFES,81,0.8268,66.9708
TP,3,2019-06-27,AGRHYE,433,0.04116984126984127,17.82654126984127
TP,3,2019-06-27,PYCTEN,2,0.07830793650793652,0.15661587301587304
TP,3,2019-06-27,CARFES,4,0.8268,3.3072
TP,3,2019-06-27,CARBUS,14,2.4875442857142858,34.82562
TP,3,2019-06-27,SPHOBT,6,0.3955190476190476,2.3731142857142857
TP,3,2019-06-27,POAPRA,41,0.2459279172857143,10.083044608714287
TP,4,2019-06-27,DICLAN,40,0.2403836666666667,9.615346666666667
TP,4,2019-06-27,POAPRA,15,0.2459279172857143,3.6889187592857144
TP,4,2019-06-27,CARFES,14,0.8268,11.575199999999999
TP,4,2019-06-27,SPHOBT,5,0.3955190476190476,1.977595238095238
TP,4,2019-06-27,AGRHYE,193,0.04116984126984127,7.945779365079366
TP,4,2019-06-27,CARBUS,3,2.4875442857142858,7.462632857142857
PFCA 3,1,2019-07-11,JUNSPP,40,0.008396666666666667,0.33586666666666665
PFCA 3,1,2019-07-11,VULOCT,7,0.40173333333333333,2.812133333333333
PFCA 3,9,2019-07-11,TRAOHI,2,3.368574523809524,6.737149047619048
PFCA 3,9,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 3,9,2019-07-11,ANAMIN,9,0.030752380952380948,0.27677142857142856
PFCA 3,4,2019-07-11,JUNSPP,28,0.008396666666666667,0.23510666666666669
PFCA 3,4,2019-07-11,POAPRA,1,0.2459279172857143,0.2459279172857143
PFCA 3,3,2019-07-11,TRAOHI,6,3.368574523809524,20.211447142857143
PFCA 3,3,2019-07-11,ERISPP,1,0.03275,0.03275
PFCA 3,3,2019-07-11,CARBUS,5,2.4875442857142858,12.437721428571429
PFCA 3,3,2019-07-11,JUNSPP,1,0.008396666666666667,0.008396666666666667
PFCA 3,3,2019-07-11,CARFES,3,0.8268,2.4804
PFCA 3,10,2019-07-11,TRAOHI,24,3.368574523809524,80.84578857142857
PFCA 3,10,2019-07-11,JUNSPP,18,0.008396666666666667,0.15114
PFCA 3,10,2019-07-11,CARBUS,9,2.4875442857142858,22.387898571428572
PFCA 3,8,2019-07-11,ERISPP,4,0.03275,0.131
PFCA 3,8,2019-07-11,AGRHYE,23,0.04116984126984127,0.9469063492063493
PFCA 3,8,2019-07-11,CARFES,41,0.8268,33.8988
PFCA 3,8,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 3,8,2019-07-11,JUNSPP,79,0.008396666666666667,0.6633366666666667
PFCA 3,8,2019-07-11,LEPVIR,1,0.4684666666666667,0.4684666666666667
PFCA 3,2,2019-07-11,ALOCAR,2,0.2228,0.4456
PFCA 3,2,2019-07-11,ANAMIN,6,0.030752380952380948,0.1845142857142857
TP,1,2019-07-10,AGRHYE,3,0.04116984126984127,0.12350952380952382
TP,1,2019-07-10,DICLAN,2,0.2403836666666667,0.4807673333333334
TP,1,2019-07-10,RUBSPP,1,2.70238,2.70238
TP,1,2019-07-10,CARBUS,4,2.4875442857142858,9.950177142857143
TP,1,2019-07-10,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,1,2019-07-10,JUNSPP,200,0.008396666666666667,1.6793333333333333
TP,6,2019-07-10,POLSPP,2,0.3775,0.755
TP,6,2019-07-10,CARBUS,2,2.4875442857142858,4.9750885714285715
TP,5,2019-07-10,CARFES,9,0.8268,7.4412
TP,5,2019-07-10,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,5,2019-07-10,SPHOBT,3,0.3955190476190476,1.1865571428571429
TP,5,2019-07-10,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,5,2019-07-10,AGRHYE,11,0.04116984126984127,0.45286825396825403
TP,5,2019-07-10,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,5,2019-07-10,JUNSPP,122,0.008396666666666667,1.0243933333333333
TP,10,2019-07-10,DICLAN,9,0.2403836666666667,2.163453
TP,10,2019-07-10,CARBUS,7,2.4875442857142858,17.41281
TP,2,2019-07-10,POAPRA,19,0.2459279172857143,4.672630428428572
TP,2,2019-07-10,AGRHYE,15,0.04116984126984127,0.6175476190476191
TP,2,2019-07-10,JUNSPP,2,0.008396666666666667,0.016793333333333334
TP,7,2019-07-10,POLSPP,1,0.3775,0.3775
TP,7,2019-07-10,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,7,2019-07-10,CARBUS,5,2.4875442857142858,12.437721428571429
TP,7,2019-07-10,AGRHYE,1,0.04116984126984127,0.04116984126984127
TP,3,2019-07-10,JUNSPP,16,0.008396666666666667,0.13434666666666667
TP,3,2019-07-10,SPHOBT,7,0.3955190476190476,2.7686333333333333
TP,3,2019-07-10,AGRHYE,32,0.04116984126984127,1.3174349206349207
TP,3,2019-07-10,POAPRA,6,0.2459279172857143,1.475567503714286
TP,3,2019-07-10,PYCTEN,1,0.07830793650793652,0.07830793650793652
TP,3,2019-07-10,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,3,2019-07-10,SCHSCO,2,1.2507505000476191,2.5015010000952382
TP,3,2019-07-10,BARVUL,2,0.6333466666666666,1.2666933333333332
TP,3,2019-07-10,CARBUS,4,2.4875442857142858,9.950177142857143
TP,9,2019-07-10,RUBSPP,1,2.70238,2.70238
TP,9,2019-07-10,CARFES,2,0.8268,1.6536
TP,9,2019-07-10,PYCTEN,1,0.07830793650793652,0.07830793650793652
TP,9,2019-07-10,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,4,2019-07-10,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,4,2019-07-10,AGRHYE,5,0.04116984126984127,0.20584920634920637
TP,4,2019-07-10,PYCTEN,1,0.07830793650793652,0.07830793650793652
TP,4,2019-07-10,CARFES,7,0.8268,5.787599999999999
TP,4,2019-07-10,DICLAN,10,0.2403836666666667,2.403836666666667
TP,8,2019-07-10,UNKFRB30,1,,
TP,8,2019-07-10,TRIPER,3,0.031640600000000005,0.09492180000000001
TP,8,2019-07-10,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,8,2019-07-10,AGRHYE,6,0.04116984126984127,0.24701904761904764
TP,8,2019-07-10,ERISPP,8,0.03275,0.262
PFCA 3,6,2019-07-11,ERISPP,2,0.03275,0.0655
PFCA 3,6,2019-07-11,ERYYUC,1,3.903582083333333,3.903582083333333
PFCA 3,6,2019-07-11,TRAOHI,1,3.368574523809524,3.368574523809524
PFCA 3,6,2019-07-11,CARBUS,4,2.4875442857142858,9.950177142857143
PFCA 3,6,2019-07-11,JUNSPP,29,0.008396666666666667,0.24350333333333335
PFCA 3,6,2019-07-11,ANDGER,1,2.256351194444445,2.256351194444445
PFCA 3,7,2019-07-11,ERISPP,1,0.03275,0.03275
PFCA 3,7,2019-07-11,AGRHYE,26,0.04116984126984127,1.070415873015873
PFCA 3,7,2019-07-11,CARFES,41,0.8268,33.8988
PFCA 3,5,2019-07-11,AGRHYE,4,0.04116984126984127,0.1646793650793651
PFCA 3,5,2019-07-11,JUNSPP,22,0.008396666666666667,0.18472666666666668
PFCA 3,5,2019-07-11,CARBUS,2,2.4875442857142858,4.9750885714285715
PFCA 3,5,2019-07-11,ERISPP,2,0.03275,0.0655
PFCA 3,5,2019-07-11,ERYYUC,2,3.903582083333333,7.807164166666666
PFCA 3,5,2019-07-11,POAPRA,2,0.2459279172857143,0.4918558345714286
PFCA 2,5,2019-07-11,CORLAN,35,1.3795757576666672,48.28515151833335
PFCA 2,5,2019-07-11,CORPAL,12,2.0960750000000004,25.152900000000002
PFCA 2,5,2019-07-11,ERISPP,136,0.03275,4.454000000000001
PFCA 2,5,2019-07-11,SPHOBT,20,0.3955190476190476,7.910380952380952
PFCA 2,5,2019-07-11,KOEMAC,12,0.23667,2.84004
PFCA 2,5,2019-07-11,SETSPP,6,1.3855,8.312999999999999
PFCA 2,5,2019-07-11,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 2,5,2019-07-11,BLECIL,2,0.10919999999999999,0.21839999999999998
PFCA 2,5,2019-07-11,JUNSPP,321,0.008396666666666667,2.6953300000000002
PFCA 1,1,2019-07-11,ANAMIN,10,0.030752380952380948,0.3075238095238095
PFCA 1,1,2019-07-11,TRIPER,6,0.031640600000000005,0.18984360000000003
PFCA 1,1,2019-07-11,ERISPP,214,0.03275,7.008500000000001
PFCA 1,1,2019-07-11,PLAVIR,16,0.3989142857142857,6.3826285714285715
PFCA 1,2,2019-07-11,ERISPP,229,0.03275,7.499750000000001
PFCA 1,2,2019-07-11,CERSPP,5,0.1108952380952381,0.5544761904761906
PFCA 1,5,2019-07-11,ERISPP,31,0.03275,1.01525
PFCA 1,5,2019-07-11,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 1,5,2019-07-11,GERCAR,2,2.60016,5.20032
PFCA 1,5,2019-07-11,CERSPP,2,0.1108952380952381,0.2217904761904762
PFCA 1,5,2019-07-11,DIGISC,1,0.7629692333333333,0.7629692333333333
PFCA 1,7,2019-07-11,ERISPP,460,0.03275,15.065000000000001
PFCA 1,7,2019-07-11,JUNSPP,11,0.008396666666666667,0.09236333333333334
PFCA 1,7,2019-07-11,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 1,7,2019-07-11,VEROSP,2,0.102,0.204
PFCA 1,6,2019-07-11,SCLTRI,4,5.566800000000001,22.267200000000003
PFCA 1,6,2019-07-11,ANAMIN,4,0.030752380952380948,0.12300952380952379
PFCA 1,6,2019-07-11,MYOVER,7,0.3651714285714286,2.5562
PFCA 1,6,2019-07-11,VEROSP,4,0.102,0.408
PFCA 1,6,2019-07-11,PLAVIR,5,0.3989142857142857,1.9945714285714287
PFCA 1,6,2019-07-11,ERISPP,105,0.03275,3.43875
PFCA 1,6,2019-07-11,POAPRA,1,0.2459279172857143,0.2459279172857143
PFCA 1,8,2019-07-11,ERISPP,130,0.03275,4.2575
PFCA 1,8,2019-07-11,JUNSPP,4,0.008396666666666667,0.03358666666666667
PFCA 1,8,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 1,8,2019-07-11,VEROSP,2,0.102,0.204
PFCA 1,8,2019-07-11,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 1,10,2019-07-11,ERISPP,60,0.03275,1.965
PFCA 1,10,2019-07-11,JUNSPP,37,0.008396666666666667,0.31067666666666666
PFCA 1,10,2019-07-11,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 1,10,2019-07-11,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,1,2019-07-11,BROJAP,4,1.65777,6.63108
PFCA 2,1,2019-07-11,ERISPP,87,0.03275,2.84925
PFCA 2,1,2019-07-11,JUNSPP,51,0.008396666666666667,0.42823
PFCA 2,1,2019-07-11,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,1,2019-07-11,KOEMAC,14,0.23667,3.31338
PFCA 2,6,2019-07-11,POAPRA,119,0.2459279172857143,29.265422157000003
PFCA 2,6,2019-07-11,ERISPP,34,0.03275,1.1135000000000002
PFCA 2,6,2019-07-11,MELSPP,17,2.322282,39.478794
PFCA 2,6,2019-07-11,FESARU,1,1.73,1.73
PFCA 2,6,2019-07-11,LEPVIR,1,0.4684666666666667,0.4684666666666667
PFCA 2,4,2019-07-11,CORLAN,4,1.3795757576666672,5.518303030666669
PFCA 2,4,2019-07-11,CORPAL,2,2.0960750000000004,4.192150000000001
PFCA 2,4,2019-07-11,SPHOBT,4,0.3955190476190476,1.5820761904761904
PFCA 2,4,2019-07-11,KOEMAC,19,0.23667,4.4967299999999994
PFCA 2,4,2019-07-11,JUNSPP,52,0.008396666666666667,0.43662666666666666
PFCA 2,4,2019-07-11,ERISPP,26,0.03275,0.8515
PFCA 2,4,2019-07-11,SETSPP,4,1.3855,5.542
PFCA 2,4,2019-07-11,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,4,2019-07-11,MEDLUP,3,1.523170634920635,4.569511904761905
PFCA 2,4,2019-07-11,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 1,3,2019-07-11,ERISPP,444,0.03275,14.541
PFCA 1,3,2019-07-11,LEPVIR,1,0.4684666666666667,0.4684666666666667
PFCA 1,3,2019-07-11,TRIPER,1,0.031640600000000005,0.031640600000000005
PFCA 1,3,2019-07-11,ANAMIN,16,0.030752380952380948,0.49203809523809516
PFCA 1,3,2019-07-11,FESARU,1,1.73,1.73
PFCA 1,3,2019-07-11,VEROSP,2,0.102,0.204
PFCA 1,3,2019-07-11,PLAVIR,7,0.3989142857142857,2.7924
PFCA 1,9,2019-07-11,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 1,9,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 1,9,2019-07-11,ERISPP,104,0.03275,3.406
PFCA 1,9,2019-07-11,OXADIL,1,0.1922,0.1922
PFCA 1,9,2019-07-11,CERSPP,4,0.1108952380952381,0.4435809523809524
PFCA 1,9,2019-07-11,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 1,9,2019-07-11,VEROSP,4,0.102,0.408
PFCA 1,9,2019-07-11,DIGISC,1,0.7629692333333333,0.7629692333333333
PFCA 2,2,2019-07-11,SPHOBT,3,0.3955190476190476,1.1865571428571429
PFCA 2,2,2019-07-11,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,2,2019-07-11,KOEMAC,3,0.23667,0.71001
PFCA 2,2,2019-07-11,CORLAN,2,1.3795757576666672,2.7591515153333344
PFCA 2,2,2019-07-11,MELSPP,4,2.322282,9.289128
PFCA 2,2,2019-07-11,ERISPP,48,0.03275,1.572
PFCA 2,2,2019-07-11,JUNSPP,31,0.008396666666666667,0.2602966666666667
PFCA 2,2,2019-07-11,MEDLUP,49,1.523170634920635,74.63536111111112
PFCA 2,7,2019-07-11,ERISPP,52,0.03275,1.703
PFCA 2,7,2019-07-11,POAPRA,125,0.2459279172857143,30.740989660714288
PFCA 2,7,2019-07-11,SPHOBT,7,0.3955190476190476,2.7686333333333333
PFCA 2,1,2019-07-11,ANAMIN,9,0.030752380952380948,0.27677142857142856
PFCA 2,1,2019-07-11,SPHOBT,4,0.3955190476190476,1.5820761904761904
PFCA 2,1,2019-07-11,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 2,9,2019-07-11,KOEMAC,6,0.23667,1.42002
PFCA 2,9,2019-07-11,ERISPP,6,0.03275,0.1965
PFCA 2,9,2019-07-11,SPHOBT,11,0.3955190476190476,4.350709523809524
PFCA 1,4,2019-07-11,ERISPP,99,0.03275,3.2422500000000003
PFCA 1,4,2019-07-11,ANAMIN,5,0.030752380952380948,0.15376190476190474
PFCA 1,4,2019-07-11,MYOVER,2,0.3651714285714286,0.7303428571428572
PFCA 1,4,2019-07-11,DICLAN,1,0.2403836666666667,0.2403836666666667
PFCA 1,4,2019-07-11,PLAVIR,6,0.3989142857142857,2.393485714285714
PFCA 2,3,2019-07-11,CORPAL,3,2.0960750000000004,6.288225000000001
PFCA 2,3,2019-07-11,CORLAN,5,1.3795757576666672,6.897878788333336
PFCA 2,3,2019-07-11,CERSPP,1,0.1108952380952381,0.1108952380952381
PFCA 2,3,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 2,3,2019-07-11,SPHOBT,16,0.3955190476190476,6.328304761904762
PFCA 2,3,2019-07-11,ERISPP,62,0.03275,2.0305
PFCA 2,3,2019-07-11,SETSPP,1,1.3855,1.3855
PFCA 2,3,2019-07-11,KOEMAC,5,0.23667,1.18335
PFCA 2,9,2019-07-11,POAPRA,22,0.2459279172857143,5.410414180285715
PFCA 2,9,2019-07-11,MELSPP,1,2.322282,2.322282
PFCA 2,10,2019-07-11,VEROSP,2,0.102,0.204
PFCA 2,10,2019-07-11,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,10,2019-07-11,JUNSPP,57,0.008396666666666667,0.47861000000000004
PFCA 2,10,2019-07-11,BROJAP,1,1.65777,1.65777
PFCA 2,10,2019-07-11,ERISPP,26,0.03275,0.8515
PFCA 2,10,2019-07-11,KOEMAC,6,0.23667,1.42002
PFCA 2,10,2019-07-11,ANAMIN,8,0.030752380952380948,0.24601904761904758
PFCA 2,10,2019-07-11,SCIPEN,7,0.062,0.434
PFCA 2,8,2019-07-11,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 2,8,2019-07-11,FESARU,1,1.73,1.73
PFCA 2,8,2019-07-11,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 2,8,2019-07-11,POAPRA,32,0.2459279172857143,7.869693353142858
PFCA 2,8,2019-07-11,SPHOBT,6,0.3955190476190476,2.3731142857142857
PFCA 2,8,2019-07-11,CARBUS,5,2.4875442857142858,12.437721428571429
PFCA 2,8,2019-07-11,ERISPP,51,0.03275,1.67025
PFCA 1,6,2019-08-08,ERISPP,186,0.03275,6.0915
PFCA 1,6,2019-08-08,MYOVER,3,0.3651714285714286,1.0955142857142857
PFCA 1,6,2019-08-08,BROJAP,27,1.65777,44.75979
PFCA 1,9,2019-07-26,ERISPP,187,0.03275,6.12425
PFCA 1,5,2019-07-26,ERISPP,27,0.03275,0.88425
PFCA 1,6,2019-07-26,ERISPP,354,0.03275,11.5935
PFCA 1,6,2019-07-26,ANAMIN,1,0.030752380952380948,0.030752380952380948
PFCA 1,6,2019-07-26,DIGISC,1,0.7629692333333333,0.7629692333333333
PFCA 1,6,2019-07-26,VEROSP,4,0.102,0.408
PFCA 1,6,2019-07-26,OXADIL,3,0.1922,0.5766
PFCA 1,6,2019-07-26,CAPBUR,1,0.09559444444444444,0.09559444444444444
PFCA 1,6,2019-07-26,GALAPA,1,6.945674972,6.945674972
PFCA 1,6,2019-07-26,CORLAN,2,1.3795757576666672,2.7591515153333344
PFCA 1,6,2019-07-26,MEDLUP,1,1.523170634920635,1.523170634920635
PFCA 1,6,2019-07-26,MYOVER,1,0.3651714285714286,0.3651714285714286
TP,6,2019-07-26,LINSUL,3,0.3366666666666666,1.0099999999999998
TP,6,2019-07-26,CARBUS,2,2.4875442857142858,4.9750885714285715
TP,10,2019-07-26,ERISPP,1,0.03275,0.03275
TP,10,2019-07-26,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,10,2019-07-26,LOBSPI,1,0.0352,0.0352
TP,10,2019-07-26,DICLAN,3,0.2403836666666667,0.7211510000000001
TP,10,2019-07-26,SETPAR,1,1.582214433333333,1.582214433333333
PFCA 1,7,2019-07-26,ERISPP,705,0.03275,23.08875
PFCA 1,7,2019-07-26,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 1,7,2019-07-26,TRIPER,1,0.031640600000000005,0.031640600000000005
PFCA 1,7,2019-07-26,MYOVER,2,0.3651714285714286,0.7303428571428572
PFCA 1,7,2019-07-26,VEROSP,1,0.102,0.102
PFCA 1,7,2019-07-26,ACHMIL,13,0.2219908636428572,2.8858812273571437
PFCA 1,7,2019-07-26,POAPRA,1,0.2459279172857143,0.2459279172857143
PFCA 1,8,2019-07-26,ERISPP,145,0.03275,4.74875
PFCA 1,8,2019-07-26,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 1,8,2019-07-26,ANAMIN,2,0.030752380952380948,0.061504761904761895
PFCA 1,10,2019-07-26,ERISPP,63,0.03275,2.06325
PFCA 1,10,2019-07-26,JUNSPP,34,0.008396666666666667,0.28548666666666667
TP,7,2019-07-26,KOEMAC,2,0.23667,0.47334
TP,7,2019-07-26,ERISPP,2,0.03275,0.0655
TP,7,2019-07-26,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,7,2019-07-26,UNKFRB35,1,,
TP,7,2019-07-26,LEPVIR,1,0.4684666666666667,0.4684666666666667
TP,7,2019-07-26,AGRHYE,1,0.04116984126984127,0.04116984126984127
TP,1,2019-07-26,GALOBT,3,2.54,7.62
TP,1,2019-07-26,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,1,2019-07-26,AMBART,1,3.30768,3.30768
TP,1,2019-07-26,CARBUS,8,2.4875442857142858,19.900354285714286
TP,1,2019-07-26,AGRHYE,2,0.04116984126984127,0.08233968253968255
TP,1,2019-07-26,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,1,2019-07-26,POAPRA,7,0.2459279172857143,1.7214954210000002
TP,8,2019-07-26,CARBUS,2,2.4875442857142858,4.9750885714285715
TP,8,2019-07-26,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,8,2019-07-26,SETPAR,1,1.582214433333333,1.582214433333333
TP,8,2019-07-26,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,4,2019-07-26,DICLAN,9,0.2403836666666667,2.163453
TP,4,2019-07-26,POAPRA,3,0.2459279172857143,0.737783751857143
TP,4,2019-07-26,AGRHYE,2,0.04116984126984127,0.08233968253968255
TP,4,2019-07-26,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,4,2019-07-26,SCHSCO,1,1.2507505000476191,1.2507505000476191
TP,9,2019-07-26,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,9,2019-07-26,SPHOBT,1,0.3955190476190476,0.3955190476190476
TP,9,2019-07-26,PYCTEN,1,0.07830793650793652,0.07830793650793652
TP,9,2019-07-26,AGRHYE,1,0.04116984126984127,0.04116984126984127
TP,9,2019-07-26,CARFES,1,0.8268,0.8268
TP,9,2019-07-26,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 1,3,2019-07-26,ERISPP,556,0.03275,18.209
TP,3,2019-07-26,CARFES,1,0.8268,0.8268
TP,3,2019-07-26,POAPRA,15,0.2459279172857143,3.6889187592857144
TP,3,2019-07-26,SPHOBT,3,0.3955190476190476,1.1865571428571429
TP,3,2019-07-26,SETPAR,1,1.582214433333333,1.582214433333333
TP,3,2019-07-26,CARBUS,3,2.4875442857142858,7.462632857142857
TP,3,2019-07-26,AGRHYE,2,0.04116984126984127,0.08233968253968255
TP,3,2019-07-26,BARVUL,10,0.6333466666666666,6.333466666666666
TP,5,2019-07-26,CARFES,5,0.8268,4.134
TP,5,2019-07-26,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,5,2019-07-26,AGRHYE,1,0.04116984126984127,0.04116984126984127
TP,5,2019-07-26,JUNSPP,34,0.008396666666666667,0.28548666666666667
TP,5,2019-07-26,SETPAR,1,1.582214433333333,1.582214433333333
TP,5,2019-07-26,POAPRA,4,0.2459279172857143,0.9837116691428572
TP,5,2019-07-26,SCIPEN,1,0.062,0.062
TP,2,2019-07-26,CARBUS,2,2.4875442857142858,4.9750885714285715
TP,2,2019-07-26,POAPRA,44,0.2459279172857143,10.82082836057143
TP,2,2019-07-26,AGRHYE,7,0.04116984126984127,0.28818888888888894
TP,2,2019-07-26,VULOCT,3,0.40173333333333333,1.2052
PFCA 1,1,2019-07-26,ANAMIN,1,0.030752380952380948,0.030752380952380948
PFCA 1,1,2019-07-26,PLAVIR,3,0.3989142857142857,1.196742857142857
PFCA 1,1,2019-07-26,ERISPP,89,0.03275,2.91475
PFCA 1,1,2019-07-26,TRIPER,12,0.031640600000000005,0.37968720000000006
PFCA 1,4,2019-07-26,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 1,4,2019-07-26,UNKFRB35,1,,
PFCA 1,4,2019-07-26,ERISPP,162,0.03275,5.3055
PFCA 1,2,2019-07-26,CERSPP,3,0.1108952380952381,0.3326857142857143
